goal	rule	score
p3(a0, X79)	p3(a0, a56)	0
p7(a0, a12)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(X212, X512)	p5(a10, a54)	0
p5(X213, X513)	p5(a82, a13)	0
p3(X0, a36)	p3(X0, a36)	0
p3(X912, X712)	p3(a50, a15)	0
p5(X25, X55)	p5(a85, a1)	0
p3(X913, X713)	p3(a77, a13)	0
p7(a29, a88)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(a85, X54)	p5(a85, a80)	0
p5(X25, X55)	p5(a55, a88)	0
p5(X24, X54)	p5(a82, a1)	0
p3(X93, X73)	p3(a3, a24)	0
p5(a48, X53)	p5(a48, a10)	0
p3(X913, X713)	p3(a72, a29)	0
p3(X912, X712)	p3(a70, a29)	0
p7(X1, a54)	p7(X9, X9) :- p0(X9)	0
p3(X911, X711)	p3(a10, a29)	0
p3(a80, X72)	p3(a80, a10)	0
p3(X911, X711)	p3(a20, a12)	0
p5(X213, X513)	p5(a92, a54)	0
p3(X911, X711)	p3(a4, a69)	0
p5(a85, X512)	p5(a85, a39)	0
p3(X95, X75)	p3(a51, a65)	0
p5(a72, X54)	p5(a72, a22)	0
p3(X912, X712)	p3(a82, a12)	0
p5(a66, X53)	p5(a66, a13)	0
p5(X212, X512)	p5(a22, a10)	0
p3(X911, X711)	p3(a72, a12)	0
p3(X51, X72)	p3(X51, a4)	0
p5(a23, X512)	p5(a23, a49)	0
p5(a4, X512)	p5(a4, a10)	0
p3(X313, a49)	p3(a41, a49)	0
p3(a0, X711)	p3(a0, a38)	0
p3(X912, X712)	p3(a22, a28)	0
p7(a62, a11)	p7(X6, X7) :- p9(X0, X6, X7)	0
p3(a97, a49)	p3(a97, a49)	0
p3(X95, X75)	p3(a16, a51)	0
p5(a10, X54)	p5(a10, a29)	0
p5(a97, X510)	p5(a97, a53)	0
p5(X24, X54)	p5(a92, a21)	0
p5(X23, X53)	p5(a50, a10)	0
p5(X211, X511)	p5(a14, a54)	0
p5(a96, a92)	p5(a96, a92)	0
p5(a80, X512)	p5(a80, a11)	0
p5(a0, X511)	p5(a0, a44)	0
p5(X211, X511)	p5(a65, a10)	0
p5(X210, X510)	p5(a72, a54)	0
p5(a56, X511)	p5(a56, a29)	0
p3(X0, a88)	p3(X0, a88)	0
p7(a38, a4)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(a88, X54)	p5(a88, a1)	0
p3(X94, X74)	p3(a19, a29)	0
p3(X1, X0)	p3(a71, a1) :- p0(X0)	0
p5(a4, X54)	p5(a4, a34)	0
p5(X213, X513)	p5(a15, a89)	0
p5(X213, X513)	p5(a88, a4)	0
p3(X93, X73)	p3(a0, a29)	0
p3(X113, a89)	p3(a36, a89)	0
p3(X94, X74)	p3(a19, a69)	0
p5(a14, X512)	p5(a14, a34)	0
p5(X211, X511)	p5(a1, a49)	0
p8(X0, X8)	p8(X7, X3) :- p3(X3, a49), p3(X3, X7)	0
p5(X24, X54)	p5(a61, a0)	0
p3(X98, X78)	p3(a70, a72)	0
p5(a71, X54)	p5(a71, a23)	0
p5(a97, X510)	p5(a97, a59)	0
p5(X22, X52)	p5(a1, a13)	0
p5(a4, X54)	p5(a4, a11)	0
p3(X912, X712)	p3(a10, a88)	0
p3(X95, X75)	p3(a18, a69)	0
p4(a16, X76, X76, a11, X97)	p4(a16, a21, a21, a11, X97)	0
p5(X25, X55)	p5(a42, a39)	0
p5(X212, X512)	p5(a80, a22)	0
p3(X912, X712)	p3(a96, a28)	0
p3(X95, X75)	p3(a76, a2)	0
p5(a51, X53)	p5(a51, a0)	0
p5(a50, X54)	p5(a50, a76)	0
p5(a85, X52)	p5(a85, a64)	0
p3(X93, X73)	p3(a29, a65)	0
p3(X94, X74)	p3(a71, a72)	0
p5(X213, X513)	p5(a61, a39)	0
p7(a90, a21)	p7(X6, X7) :- p9(X0, X6, X7)	0
p3(X95, X75)	p3(a96, a2)	0
p3(a46, X711)	p3(a46, a58)	0
p3(X912, X712)	p3(a33, a88)	0
p5(X23, X53)	p5(a3, a54)	0
p5(a17, X512)	p5(a17, a4)	0
p7(a42, a42)	p7(X1, X1) :- p8(X1, X9)	0
p5(a43, X512)	p5(a43, a10)	0
p5(X25, X55)	p5(a80, a1)	0
p3(a25, X73)	p3(a25, a58)	0
p5(a35, X511)	p5(a35, a41)	0
p3(X99, X79)	p3(a0, a28)	0
p5(a49, X54)	p5(a49, a13)	0
p7(a80, a49)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(a41, X53)	p5(a41, a29)	0
p5(a70, X512)	p5(a70, a88)	0
p5(a88, X53)	p5(a88, a51)	0
p3(X79, a89)	p3(a88, a89)	0
p5(a42, a1)	p5(a42, a1)	0
p5(X25, X55)	p5(a28, a54)	0
p5(X210, X510)	p5(a2, a80)	0
p3(X911, X711)	p3(a88, a28)	0
p5(a85, X511)	p5(a85, a51)	0
p5(X25, X55)	p5(a24, a0)	0
p5(X24, X54)	p5(a29, a33)	0
p5(a54, X53)	p5(a54, a36)	0
p5(a46, X511)	p5(a46, a80)	0
p0(a77)	p0(X5) :- p0(X5)	0
p5(a35, X52)	p5(a35, a34)	0
p5(X212, X512)	p5(a70, a4)	0
p5(X213, X513)	p5(a29, a21)	0
p5(X24, X54)	p5(a39, a13)	0
p3(a42, X710)	p3(a42, a10)	0
p5(a34, X54)	p5(a34, a39)	0
p5(X24, X54)	p5(a34, a1)	0
p3(X93, X73)	p3(a12, a13)	0
p5(a10, X511)	p5(a10, a11)	0
p3(X913, X713)	p3(a83, a2)	0
p3(X95, X75)	p3(a11, a35)	0
p5(a3, X510)	p5(a3, a24)	0
p5(X25, X55)	p5(a15, a54)	0
p5(a97, X53)	p5(a97, a39)	0
p7(X4, a89)	p7(X4, X4) :- p1(X4), p8(X9, X4)	0
p0(a70)	p0(X3) :- p3(a90, X3), p9(X3, X3, a77)	0
p7(X2, a23)	p7(X1, X1) :- p8(X1, X9)	0
p3(X95, X75)	p3(a28, a35)	0
p3(X93, X73)	p3(a82, a65)	0
p5(X24, X54)	p5(a19, a80)	0
p5(a83, X54)	p5(a83, a36)	0
p5(X24, X54)	p5(a97, a29)	0
p3(X92, X72)	p3(a1, a35)	0
p5(a46, X510)	p5(a46, a24)	0
p5(a85, X512)	p5(a85, a22)	0
p6(a24)	p6(X4) :- p7(X4, X4), p6(X4)	0
p0(a16)	p0(X5) :- p0(X5)	0
p5(X213, X513)	p5(a85, a4)	0
p5(a96, X53)	p5(a96, a34)	0
p3(X912, X712)	p3(a14, a35)	0
p4(X58, X58, X212, X58, X58)	p4(a4, a4, X212, a4, a4)	0
p5(a36, X54)	p5(a36, a11)	0
p5(X29, X59)	p5(a4, a21)	0
p3(X913, X713)	p3(a17, a88)	0
p3(X911, X711)	p3(a61, a88)	0
p5(X213, X513)	p5(a2, a22)	0
p5(X29, X59)	p5(a56, a88)	0
p5(X25, X55)	p5(a81, a51)	0
p0(a66)	p0(X5) :- p0(X5)	0
p3(a97, a58)	p3(a97, a58)	0
p5(X211, X511)	p5(a54, a1)	0
p7(a12, a1)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(X22, X52)	p5(a1, a4)	0
p5(X25, X55)	p5(a81, a54)	0
p3(X95, X75)	p3(a53, a29)	0
p5(X211, X511)	p5(a9, a33)	0
p1(a92)	p1(X2) :- p4(a16, X2, X2, a11, X9), p6(X2)	0
p7(a38, a22)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(a85, X511)	p5(a85, a11)	0
p7(X0, a88)	p7(X6, X7) :- p9(X0, X6, X7)	0
p0(a2)	p0(X3) :- p6(X3)	0
p3(a3, X73)	p3(a3, a0)	0
p3(X95, X75)	p3(a15, a24)	0
p5(X24, X54)	p5(a15, a49)	0
p7(a76, a54)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(X213, X513)	p5(a21, a13)	0
p1(a64)	p1(X1) :- p0(X5), p7(X1, X5)	0
p5(a50, X512)	p5(a50, a33)	0
p3(a0, X72)	p3(a0, a39)	0
p5(X23, X53)	p5(a2, a29)	0
p5(a20, X512)	p5(a20, a23)	0
p3(X96, X76)	p3(X55, a32)	0
p5(a28, X54)	p5(a28, a4)	0
p3(X94, X74)	p3(a98, a24)	0
p3(X94, X74)	p3(X7, a65)	0
p5(a72, X511)	p5(a72, a4)	0
p5(X24, X54)	p5(a19, a29)	0
p5(a12, a92)	p5(a12, a92)	0
p5(a3, X53)	p5(a3, a49)	0
p3(X8, X72)	p3(X8, a27)	0
p5(X24, X54)	p5(a44, a0)	0
p5(a85, X511)	p5(a85, a92)	0
p5(a3, X510)	p5(a3, a23)	0
p5(a4, X512)	p5(a4, a49)	0
p3(X94, X74)	p3(a48, a69)	0
p5(a0, X512)	p5(a0, a12)	0
p3(X99, X79)	p3(a97, a13)	0
p5(X24, X54)	p5(a35, a39)	0
p7(a28, a10)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(a44, X54)	p5(a44, a13)	0
p3(X95, X75)	p3(X52, a35)	0
p3(X94, X74)	p3(a52, a24)	0
p3(X913, X713)	p3(a50, a35)	0
p3(X913, X713)	p3(a80, a2)	0
p3(X31, a49)	p3(a53, a49)	0
p5(X23, X53)	p5(a9, a39)	0
p7(a77, a33)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(X23, X53)	p5(a72, a0)	0
p5(X22, X52)	p5(a97, a21)	0
p5(X212, X512)	p5(a11, a0)	0
p5(X23, X53)	p5(a25, a4)	0
p5(X213, X513)	p5(a64, a22)	0
p5(a12, X53)	p5(a12, a44)	0
p7(a10, a49)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(X23, X53)	p5(a54, a39)	0
p5(X213, X513)	p5(a28, a33)	0
p5(X212, X512)	p5(a0, a80)	0
p3(X913, X713)	p3(a88, a15)	0
p5(X213, X513)	p5(a66, a22)	0
p4(a16, X78, X78, a11, X99)	p4(a16, a1, a1, a11, X99)	0
p4(X75, X75, X25, X75, X75)	p4(a49, a49, X25, a49, a49)	0
p3(X71, a89)	p3(a80, a89)	0
p5(a97, X54)	p5(a97, a34)	0
p7(a77, a49)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(a4, X511)	p5(a4, a80)	0
p3(X94, X74)	p3(a16, a65)	0
p5(a15, X54)	p5(a15, a51)	0
p5(X213, X513)	p5(a83, a36)	0
p5(a35, X53)	p5(a35, a22)	0
p5(a4, X53)	p5(a4, a49)	0
p5(X212, X512)	p5(a36, a10)	0
p5(X23, X53)	p5(a14, a29)	0
p5(a39, X512)	p5(a39, a10)	0
p3(X913, X713)	p3(a33, a29)	0
p5(X24, X54)	p5(a29, a80)	0
p1(a41)	p1(X1) :- p0(X5), p7(X1, X5)	0
p7(a12, a59)	p7(X6, X7) :- p9(X0, X6, X7)	0
p3(X913, X713)	p3(a41, a29)	0
p3(a51, X710)	p3(a51, a89)	0
p5(X212, X512)	p5(a48, a4)	0
p7(a81, a80)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(X211, X511)	p5(a66, a51)	0
p3(X58, X79)	p3(X58, a51)	0
p3(X95, X75)	p3(X7, a74)	0
p4(X52, X52, X24, X52, X52)	p4(a76, a76, X24, a76, a76)	0
p5(a4, X54)	p5(a4, a24)	0
p5(X213, X513)	p5(a77, a39)	0
p4(a29, a29, X212, a29, a29)	p4(a29, a29, X212, a29, a29)	0
p5(X211, X511)	p5(a76, a80)	0
p3(X95, X75)	p3(a53, a69)	0
p5(a82, X53)	p5(a82, a10)	0
p5(a51, X512)	p5(a51, a54)	0
p3(X93, X73)	p3(a4, a74)	0
p3(X93, X73)	p3(a88, a24)	0
p3(X912, X712)	p3(a98, a15)	0
p3(X911, X711)	p3(a12, a12)	0
p3(a4, X79)	p3(a4, a13)	0
p5(a28, X54)	p5(a28, a23)	0
p3(X95, X75)	p3(a54, a69)	0
p3(X913, X713)	p3(a28, a65)	0
p4(X52, X52, X24, X52, X52)	p4(a4, a4, X24, a4, a4)	0
p5(a22, X54)	p5(a22, a44)	0
p3(X910, X710)	p3(a72, a51)	0
p5(a20, X512)	p5(a20, a39)	0
p5(a49, X0)	p5(X7, X7) :- p4(X7, X7, X2, X7, X7), p0(X7), p7(X7, a33)	0
p3(X911, X711)	p3(X510, a24)	0
p1(a76)	p1(X1) :- p0(X5), p7(X1, X5)	0
p7(a94, a39)	p7(X6, X7) :- p9(X0, X6, X7)	0
p3(a97, X79)	p3(a97, a33)	0
p3(X93, X73)	p3(a51, a51)	0
p3(X95, X75)	p3(a88, a35)	0
p5(a89, X512)	p5(a89, a13)	0
p3(X911, X711)	p3(a76, a2)	0
p5(X22, X52)	p5(a96, a1)	0
p3(X95, X75)	p3(X53, a2)	0
p5(X29, X59)	p5(a56, a49)	0
p3(X911, X711)	p3(a96, a2)	0
p5(X213, X513)	p5(a10, a33)	0
p3(X94, X74)	p3(a97, a28)	0
p5(X25, X55)	p5(a3, a36)	0
p5(a21, X53)	p5(a21, a41)	0
p3(X912, X712)	p3(a38, a72)	0
p5(X0, a10)	p5(X7, X7) :- p4(X7, X7, X2, X7, X7), p0(X7), p7(X7, a33)	0
p7(X1, a33)	p7(X4, X4) :- p1(X4), p8(X9, X4)	0
p5(a89, X512)	p5(a89, a24)	0
p5(a88, X511)	p5(a88, a49)	0
p5(X23, X53)	p5(a2, a1)	0
p5(a96, X52)	p5(a96, a21)	0
p5(a21, X59)	p5(a21, a59)	0
p3(X58, X710)	p3(X58, a22)	0
p5(X213, X513)	p5(a24, a0)	0
p5(a20, X54)	p5(a20, a22)	0
p5(X211, X511)	p5(a88, a36)	0
p8(a53, X0)	p8(X7, X3) :- p3(X3, a49), p3(X3, X7)	0
p3(X912, X712)	p3(a96, a29)	0
p5(a71, X54)	p5(a71, a22)	0
p7(X1, a22)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(a3, X52)	p5(a3, a54)	0
p3(X911, X711)	p3(a88, a32)	0
p7(a38, a11)	p7(X6, X7) :- p9(X0, X6, X7)	0
p0(a11)	p0(X5) :- p0(X5)	0
p3(X95, X75)	p3(a64, a15)	0
p5(X213, X513)	p5(a54, a88)	0
p5(X213, X513)	p5(a82, a51)	0
p5(X210, X510)	p5(a12, a88)	0
p5(a97, X512)	p5(a97, a12)	0
p3(X8, a89)	p3(a80, a89)	0
p9(X0, a44, X1)	p9(a80, X1, a70) :- p0(X1), p3(X1, a89)	0
p3(X912, X712)	p3(a98, a28)	0
p5(a10, X511)	p5(a10, a0)	0
p5(X25, X55)	p5(a76, a49)	0
p5(a80, X54)	p5(a80, a10)	0
p3(X93, X73)	p3(a13, a65)	0
p5(a54, X54)	p5(a54, a22)	0
p5(X213, X513)	p5(a15, a54)	0
p6(a85)	p6(X4) :- p7(X4, X4), p6(X4)	0
p3(X95, X75)	p3(X51, a15)	0
p5(a98, X54)	p5(a98, a33)	0
p3(a0, X73)	p3(a0, a0)	0
p5(a96, X53)	p5(a96, a88)	0
p5(a9, X511)	p5(a9, a11)	0
p5(a75, a0)	p5(a75, a0)	0
p0(a44)	p0(X5) :- p0(X5)	0
p5(a12, X511)	p5(a12, a88)	0
p3(X0, X70)	p3(X0, a22)	0
p0(a46)	p0(X5) :- p0(X5)	0
p3(X913, X713)	p3(a64, a51)	0
p3(X912, X712)	p3(a1, a28)	0
p5(X212, X512)	p5(a35, a36)	0
p3(X94, X74)	p3(a34, a69)	0
p3(X99, X79)	p3(a56, a13)	0
p7(a94, a94)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(a52, X54)	p5(a52, a34)	0
p5(X29, X59)	p5(a13, a29)	0
p5(X212, X512)	p5(a11, a21)	0
p3(X95, X75)	p3(a90, a15)	0
p5(a4, X511)	p5(a4, a10)	0
p3(X31, a49)	p3(a16, a49)	0
p1(a48)	p1(X1) :- p0(X5), p7(X1, X5)	0
p1(a10)	p1(X2) :- p4(a16, X2, X2, a11, X9), p6(X2)	0
p5(a49, X54)	p5(a49, a34)	0
p5(X25, X55)	p5(a61, a29)	0
p3(X911, X711)	p3(a48, a15)	0
p5(X213, X513)	p5(a85, a88)	0
p5(X212, X512)	p5(a28, a36)	0
p3(X913, X713)	p3(a82, a15)	0
p5(X23, X53)	p5(a0, a13)	0
p7(X1, X0)	p7(X6, X7) :- p9(X0, X6, X7)	0
p3(X913, X713)	p3(X511, a32)	0
p5(a41, X52)	p5(a41, a44)	0
p7(a33, a33)	p7(X9, X9) :- p0(X9)	0
p3(X95, X75)	p3(a2, a35)	0
p5(a21, a1)	p5(a21, a1)	0
p3(X913, X713)	p3(a97, a51)	0
p5(X24, X54)	p5(a85, a33)	0
p5(a28, X54)	p5(a28, a34)	0
p3(X94, X74)	p3(a49, a13)	0
p7(a80, a13)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(a27, X53)	p5(a27, a29)	0
p3(a66, a29)	p3(a66, a29)	0
p5(X213, X513)	p5(a85, a1)	0
p3(X95, X75)	p3(a14, a51)	0
p3(X94, X74)	p3(a27, a2)	0
p5(X25, X55)	p5(a18, a89)	0
p5(X25, X55)	p5(a81, a88)	0
p5(X213, X513)	p5(a55, a88)	0
p5(a44, X511)	p5(a44, a21)	0
p5(X213, X513)	p5(a92, a51)	0
p3(X913, X713)	p3(a65, a32)	0
p3(X910, X710)	p3(a51, a13)	0
p5(a24, X512)	p5(a24, a10)	0
p5(a29, X53)	p5(a29, a13)	0
p5(X213, X513)	p5(a11, a49)	0
p3(X94, X74)	p3(a66, a65)	0
p3(X913, X713)	p3(a52, a51)	0
p3(X913, X713)	p3(a53, a2)	0
p3(X112, a89)	p3(a10, a89)	0
p4(X59, X59, X211, X59, X59)	p4(a59, a59, X211, a59, a59)	0
p5(X212, X512)	p5(a38, a13)	0
p3(X92, X72)	p3(a72, a51)	0
p5(a62, X512)	p5(a62, a22)	0
p5(a54, a36)	p5(a54, a36)	0
p5(X23, X53)	p5(a49, a51)	0
p3(X95, X75)	p3(a22, a88)	0
p5(a21, X54)	p5(a21, a10)	0
p5(a97, X53)	p5(a97, a54)	0
p3(X911, X711)	p3(a46, a13)	0
p7(a11, X0)	p7(X9, X9) :- p0(X9)	0
p5(X213, X513)	p5(a41, a13)	0
p3(X912, X712)	p3(a2, a2)	0
p5(a97, X54)	p5(a97, a39)	0
p5(X211, X511)	p5(a76, a33)	0
p5(X23, X53)	p5(a35, a21)	0
p8(X0, a34)	p8(X7, X3) :- p3(X3, a49), p3(X3, X7)	0
p5(X211, X511)	p5(a39, a36)	0
p3(X95, X75)	p3(a51, a12)	0
p3(X8, a89)	p3(a54, a89)	0
p3(X95, X75)	p3(a36, a88)	0
p0(a70)	p0(X2) :- p5(X2, X5), p0(X5)	0
p3(X95, X75)	p3(a54, a12)	0
p3(X94, X74)	p3(X20, a15)	0
p3(X913, X713)	p3(a9, a28)	0
p5(X212, X512)	p5(a64, a51)	0
p3(a3, X711)	p3(a3, a48)	0
p5(a20, X53)	p5(a20, a36)	0
p3(X95, X75)	p3(X6, a51)	0
p7(a98, a98)	p7(X4, X4) :- p1(X4), p8(X9, X4)	0
p5(X25, X55)	p5(a64, a33)	0
p4(X712, X712, X212, X712, X712)	p4(a36, a36, X212, a36, a36)	0
p3(a97, X71)	p3(a97, a56)	0
p3(a10, X710)	p3(a10, a21)	0
p5(X25, X55)	p5(a61, a33)	0
p3(X95, X75)	p3(a15, a13)	0
p5(X213, X513)	p5(a42, a39)	0
p3(X95, X75)	p3(a82, a72)	0
p3(X93, X73)	p3(X8, a51)	0
p3(a0, a33)	p3(a0, a33)	0
p3(X913, X713)	p3(a12, a32)	0
p3(X0, a89)	p3(X0, a89)	0
p3(X911, X711)	p3(a14, a88)	0
p5(a72, X512)	p5(a72, a4)	0
p7(a96, a1)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(X23, X53)	p5(a27, a39)	0
p5(X213, X513)	p5(a80, a1)	0
p5(X24, X54)	p5(a54, a29)	0
p5(X25, X55)	p5(a3, a10)	0
p3(X99, X79)	p3(X26, a74)	0
p0(a54)	p0(X5) :- p0(X5)	0
p7(a76, a4)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(X23, X53)	p5(a29, a54)	0
p7(a29, a1)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(X213, X513)	p5(a28, a54)	0
p3(X95, X75)	p3(a36, a2)	0
p3(X913, X713)	p3(a54, a35)	0
p5(a4, X54)	p5(a4, a21)	0
p3(a10, X79)	p3(a10, a1)	0
p3(X95, X75)	p3(X3, a32)	0
p5(X212, X512)	p5(a54, a1)	0
p5(a51, X512)	p5(a51, a88)	0
p5(a56, X512)	p5(a56, a12)	0
p8(X0, a62)	p8(X7, X3) :- p3(X3, a49), p3(X3, X7)	0
p3(X93, X73)	p3(a88, a29)	0
p5(X212, X512)	p5(a9, a33)	0
p3(X94, X74)	p3(a17, a35)	0
p5(a97, X512)	p5(a97, a10)	0
p4(a33, a33, X22, a33, a33)	p4(a33, a33, X22, a33, a33)	0
p5(X210, X510)	p5(a80, a10)	0
p3(X99, X79)	p3(a10, a32)	0
p5(a55, X54)	p5(a55, a49)	0
p4(a44, a44, X24, a44, a44)	p4(a44, a44, X24, a44, a44)	0
p5(X210, X510)	p5(a10, a13)	0
p3(X99, X79)	p3(a10, a24)	0
p5(a35, X53)	p5(a35, a65)	0
p5(a2, X510)	p5(a2, a13)	0
p3(X911, X711)	p3(X59, a88)	0
p5(X5, a49)	p5(X7, X7) :- p4(X7, X7, X2, X7, X7), p0(X7), p7(X7, a33)	0
p5(a2, a76)	p5(a2, a76)	0
p5(a50, X511)	p5(a50, a24)	0
p3(X95, X75)	p3(X53, a32)	0
p3(X912, X712)	p3(a51, a88)	0
p3(X912, X712)	p3(a4, a51)	0
p3(X910, X710)	p3(a85, a15)	0
p5(X213, X513)	p5(a3, a36)	0
p3(X35, a49)	p3(a17, a49)	0
p5(a14, X512)	p5(a14, a88)	0
p3(X95, X75)	p3(X72, a51)	0
p5(X25, X55)	p5(a57, a21)	0
p5(a0, X53)	p5(a0, a64)	0
p3(X95, X75)	p3(a21, a28)	0
p3(a10, X710)	p3(a10, a39)	0
p5(a54, X511)	p5(a54, a21)	0
p5(a97, X511)	p5(a97, a11)	0
p5(X24, X54)	p5(a85, a29)	0
p3(X94, X74)	p3(a55, a65)	0
p6(X8)	p6(X4) :- p7(X4, X4), p6(X4)	0
p5(a2, X511)	p5(a2, a36)	0
p7(a18, a34)	p7(X6, X7) :- p9(X0, X6, X7)	0
p3(X95, X75)	p3(a9, a32)	0
p5(a35, X53)	p5(a35, a34)	0
p3(X95, X75)	p3(a15, a35)	0
p3(X912, X712)	p3(a89, a51)	0
p3(X13, a89)	p3(a36, a89)	0
p3(X913, X713)	p3(a77, a28)	0
p3(X912, X712)	p3(a62, a13)	0
p7(a51, X0)	p7(X9, X9) :- p0(X9)	0
p3(X913, X713)	p3(a24, a13)	0
p3(X913, X713)	p3(X710, a2)	0
p5(a19, X54)	p5(a19, a12)	0
p7(a94, X0)	p7(X4, X4) :- p1(X4), p8(X9, X4)	0
p3(X93, X73)	p3(a66, a13)	0
p7(X9, a54)	p7(X4, X4) :- p1(X4), p8(X9, X4)	0
p5(a98, X54)	p5(a98, a76)	0
p3(X95, X75)	p3(X6, a69)	0
p5(a39, X512)	p5(a39, a34)	0
p3(X912, X712)	p3(a2, a15)	0
p3(X911, X711)	p3(a61, a15)	0
p3(X913, X713)	p3(a46, a51)	0
p7(a90, a22)	p7(X6, X7) :- p9(X0, X6, X7)	0
p3(X913, X713)	p3(a80, a74)	0
p3(X94, X74)	p3(a36, a74)	0
p5(X213, X513)	p5(a61, a29)	0
p5(a62, X511)	p5(a62, a64)	0
p5(a54, X52)	p5(a54, a76)	0
p5(X211, X511)	p5(a4, a51)	0
p5(a10, X512)	p5(a10, a89)	0
p3(X94, X74)	p3(a36, a24)	0
p3(X913, X713)	p3(a38, a88)	0
p3(X92, X72)	p3(a0, a29)	0
p4(a49, a49, X23, a49, a49)	p4(a49, a49, X23, a49, a49)	0
p3(X912, X712)	p3(X78, a15)	0
p5(a10, X510)	p5(a10, a33)	0
p5(X24, X54)	p5(a53, a29)	0
p5(X212, X512)	p5(a76, a80)	0
p5(a36, X54)	p5(a36, a34)	0
p5(X23, X53)	p5(a51, a54)	0
p5(a96, X510)	p5(a96, a23)	0
p5(a61, X511)	p5(a61, a34)	0
p3(X94, X74)	p3(a76, a32)	0
p3(X913, X713)	p3(a43, a15)	0
p5(X211, X511)	p5(a98, a89)	0
p5(a2, X510)	p5(a2, a36)	0
p3(X94, X74)	p3(a70, a28)	0
p3(X93, X73)	p3(a14, a13)	0
p3(X913, X713)	p3(a59, a24)	0
p5(X23, X53)	p5(a2, a4)	0
p5(a1, X53)	p5(a1, a29)	0
p7(a80, a1)	p7(X6, X7) :- p9(X0, X6, X7)	0
p7(a4, a44)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(a0, X52)	p5(a0, a24)	0
p5(a66, X53)	p5(a66, a92)	0
p4(X52, X52, X24, X52, X52)	p4(a11, a11, X24, a11, a11)	0
p3(X913, X713)	p3(a92, a88)	0
p7(a88, a4)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(X25, X55)	p5(a57, a29)	0
p3(X14, a89)	p3(a88, a89)	0
p9(X0, X2, a51)	p9(X1, a75, X0) :- p9(X2, X1, X0)	0
p3(X912, X712)	p3(a44, a74)	0
p3(X913, X713)	p3(a43, a13)	0
p5(X0, a22)	p5(X7, X7) :- p4(X7, X7, X2, X7, X7), p0(X7), p7(X7, a33)	0
p5(a66, X511)	p5(a66, a21)	0
p3(X913, X713)	p3(a94, a24)	0
p5(a66, X511)	p5(a66, a44)	0
p5(a12, X59)	p5(a12, a65)	0
p7(a43, a43)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(a70, X511)	p5(a70, a1)	0
p5(a66, X510)	p5(a66, a11)	0
p3(X912, X712)	p3(a62, a32)	0
p5(a14, X53)	p5(a14, a53)	0
p3(a85, X710)	p3(a85, a33)	0
p5(a13, X54)	p5(a13, a12)	0
p3(X35, a49)	p3(a11, a49)	0
p3(X94, X74)	p3(a83, a29)	0
p7(X0, a11)	p7(X6, X7) :- p9(X0, X6, X7)	0
p5(X212, X512)	p5(a88, a36)	0
p5(a1, X511)	p5(a1, a21)	0
p5(X24, X54)	p5(a36, a29)	0
p5(X212, X512)	p5(a85, a80)	0
p5(a66, X510)	p5(a66, a49)	0
p3(X93, X73)	p3(a50, a28)	0
p5(X212, X512)	p5(a82, a89)	0
p3(X94, X74)	p3(a43, a51)	0
p5(a28, X512)	p5(a28, a89)	0
p7(a38, a89)	p7(X6, X7) :- p9(X0, X6, X7)	0
p3(X912, X712)	p3(X510, a35)	0
p3(X311, a49)	p3(a4, a49)	0
p5(a80, X54)	p5(a80, a54)	0
p3(X94, X74)	p3(a25, a28)	0
p5(X213, X513)	p5(a16, a39)	0
p3(X913, X713)	p3(a57, a51)	0
p7(a81, a13)	p7(X6, X7) :- p9(X0, X6, X7)	0
p3(X913, X713)	p3(a61, a24)	0
p3(X8, X72)	p3(X8, a56)	0
p5(X24, X54)	p5(a51, a89)	0
p3(a21, X710)	p3(a21, a48)	0
p5(X213, X513)	p5(a3, a10)	0
p4(a16, X24, X24, a11, X94)	p4(a16, a34, a34, a11, X94)	0
p3(X95, X75)	p3(a12, a13)	0
p7(a4, a4)	p7(X9, X9) :- p0(X9)	0
p3(X95, X75)	p3(a24, a35)	0
p5(a88, X53)	p5(a88, a10)	0
p3(a0, X710)	p3(a0, a48)	0
p5(X212, X512)	p5(a59, a29)	0
p3(X911, X711)	p3(a39, a24)	0
p4(X02, X02, X24, X02, X02)	p4(a54, a54, X24, a54, a54)	0
p3(X95, X75)	p3(a94, a51)	0
