goal	rule	score
p0(X83, X33)	p0(a21, a41)	0
p6(a26, X312, X712, X812)	p6(a26, a68, a85, a86)	0
p9(X42, X84, a86)	p9(a17, a64, a86)	0
p3(X311, X711)	p3(a64, a30)	0
p3(X313, X713)	p3(a44, a71)	0
p9(a13, X88, a86)	p9(a13, a38, a86)	0
p9(X33, X84, a86)	p9(a16, a64, a86)	0
p3(X311, X711)	p3(a23, a17)	0
p9(a9, X84, a86)	p9(a9, a28, a86)	0
p9(X40, X82, a86)	p9(a0, a52, a86)	0
p9(X32, X83, a86)	p9(a76, a96, a86)	0
p6(a26, X32, X72, X82)	p6(a26, a0, X40, X40)	0
p9(X33, X84, a86)	p9(a57, a64, a86)	0
p6(a26, X312, X712, X812)	p6(a26, a60, a38, a86)	0
p9(X38, X89, a86)	p9(a21, a31, a86)	0
p9(X37, X88, a86)	p9(a19, a11, a86)	0
p0(X813, X313)	p0(a66, a44)	0
p0(X812, X312)	p0(a17, a24)	0
p9(a57, X811, a86)	p9(a57, a10, a86)	0
p6(a26, X32, X72, X82)	p6(a26, a11, a38, a38)	0
p9(X32, X84, a86)	p9(a16, a64, a86)	0
p9(X45, X812, a86)	p9(a57, a10, a86)	0
p3(X311, a0)	p3(a23, a0)	0
p9(X30, X82, a86)	p9(a90, a28, a86)	0
p9(a82, X82, a86)	p9(a82, a66, a86)	0
p9(a60, X85, a86)	p9(a60, a17, a86)	0
p0(a86, X37)	p0(a86, a18)	0
p6(a26, X33, X72, X72)	p6(a26, a12, a22, a22)	0
p6(a26, X35, X75, X85)	p6(a26, a64, a72, a72)	0
p9(X32, X84, a86)	p9(a57, a64, a86)	0
p0(X89, X39)	p0(a38, a23)	0
p9(X711, X811, a86)	p9(a18, a64, a86)	0
p3(X313, X713)	p3(a38, a26)	0
p0(X83, X33)	p0(a23, a41)	0
p6(a26, X33, X73, X83)	p6(a26, a80, a30, a86)	0
p0(X811, X311)	p0(a52, a64)	0
p9(X78, X88, a86)	p9(a24, a2, a86)	0
p6(a26, X34, X74, X84)	p6(a26, a0, a66, a66)	0
p9(X38, X89, a86)	p9(a20, a5, a86)	0
p6(a26, X34, a53, a53)	p6(a26, a53, a53, a53)	0
p9(a45, X88, a86)	p9(a45, a38, a86)	0
p9(a6, X811, a86)	p9(a6, a38, a86)	0
p3(X35, X75)	p3(a35, a19)	0
p0(X810, X310)	p0(a45, a47)	0
p9(a20, X83, a86)	p9(a20, a28, a86)	0
p0(X85, X35)	p0(a63, a62)	0
p9(a86, X811, a86)	p9(a86, a31, a86)	0
p9(X713, X813, a86)	p9(a24, a13, a86)	0
p9(X32, X83, a86)	p9(a45, a38, a86)	0
p0(X813, X313)	p0(a28, a35)	0
p0(a86, X311)	p0(a86, a11)	0
p6(a26, X312, X712, X812)	p6(a26, a1, a66, a66)	0
p9(X33, X84, a86)	p9(a19, a38, a86)	0
p6(a26, X34, X74, X84)	p6(a26, a24, a31, a31)	0
p6(a26, X35, X75, X85)	p6(a26, a0, a81, a86)	0
p6(a26, X313, X713, X813)	p6(a26, a60, a70, a70)	0
p8(a5, a98)	p8(X0, X6) :- p6(a74, a71, a50, X0), p6(X0, X6, a16, X0), p9(X0, X0, X5)	0
p3(X313, X713)	p3(a62, a42)	0
p9(X1, X81, a86)	p9(a39, a40, a86)	0
p6(a26, X312, X37, X37)	p6(a26, a40, a40, a40)	0
p0(X813, X313)	p0(a82, a41)	0
p9(a38, X811, a86)	p9(a38, a2, a86)	0
p6(a26, X35, X75, X85)	p6(a26, a10, a16, a86)	0
p0(X813, X313)	p0(a5, a53)	0
p9(a10, X87, a86)	p9(a10, a51, a86)	0
p6(a26, X313, X713, X813)	p6(a26, a24, a28, a86)	0
p9(X310, X811, a86)	p9(a38, a40, a86)	0
p9(a85, X811, a86)	p9(a85, a17, a86)	0
p3(X34, X74)	p3(a78, a13)	0
p6(a26, X33, X73, X83)	p6(a26, a27, a10, a10)	0
p9(X74, X84, a86)	p9(a74, a64, a86)	0
p9(X39, X810, a86)	p9(a76, a63, a86)	0
p6(a26, a2, X0, X0)	p6(a26, a2, a2, a2)	0
p6(a26, X311, X711, X811)	p6(a26, a42, a20, a20)	0
p9(X712, X812, a86)	p9(a24, a63, a86)	0
p3(X312, X712)	p3(a78, a1)	0
p9(a90, X86, a86)	p9(a90, a64, a86)	0
p9(a97, X88, a86)	p9(a97, a15, a86)	0
p6(a26, X35, X75, X85)	p6(a26, a21, a38, a38)	0
p6(a26, X35, X75, X85)	p6(a26, a38, a34, a34)	0
p0(X811, X311)	p0(a80, a16)	0
p6(a26, X35, X75, X85)	p6(a26, a68, a70, a70)	0
p0(X812, X312)	p0(a31, a12)	0
p3(X34, a0)	p3(a23, a0)	0
p3(X312, X712)	p3(a38, a5)	0
p9(a76, X86, a86)	p9(a76, a15, a86)	0
p9(X310, X811, a86)	p9(a76, a38, a86)	0
p3(X33, X73)	p3(a11, a74)	0
p3(X313, X713)	p3(a62, a31)	0
p9(X38, X89, a86)	p9(a98, a38, a86)	0
p6(a26, X35, X75, X85)	p6(a26, a1, a30, a86)	0
p9(X32, X83, a86)	p9(a17, a66, a86)	0
p9(a24, X89, a86)	p9(a24, a13, a86)	0
p9(a82, X88, a86)	p9(a82, a80, a86)	0
p6(a26, X33, X73, X83)	p6(a26, a68, a16, a16)	0
p9(a10, X812, a86)	p9(a10, a52, a86)	0
p3(X33, X73)	p3(a43, a79)	0
p3(X313, X713)	p3(a38, a3)	0
p9(X711, X811, a86)	p9(a10, a15, a86)	0
p8(a1, a98)	p8(X0, X6) :- p6(a74, a71, a50, X0), p6(X0, X6, a16, X0), p9(X0, X0, X5)	0
p6(a26, X35, X75, X85)	p6(a26, a42, a98, a98)	0
p9(X38, X89, a86)	p9(a98, a24, a86)	0
p9(a47, X810, a86)	p9(a47, a15, a86)	0
p9(X32, X84, a86)	p9(a26, a10, a86)	0
p6(a26, X311, X711, X811)	p6(a26, a30, a0, a86)	0
p9(X40, X82, a86)	p9(a19, a44, a86)	0
p6(a26, X39, a24, a24)	p6(a26, a24, a24, a24)	0
p6(a26, X34, X74, X84)	p6(a26, a41, a76, a86)	0
p0(X812, X312)	p0(a86, a21)	0
p3(X312, X712)	p3(a85, a14)	0
p6(a26, X311, X711, X811)	p6(a26, a12, X37, X37)	0
p9(a17, X88, a86)	p9(a17, a11, a86)	0
p9(a98, X88, a86)	p9(a98, a96, a86)	0
p9(X310, X811, a86)	p9(a21, a66, a86)	0
p9(a26, X88, a86)	p9(a26, a18, a86)	0
p0(X82, X32)	p0(a74, a64)	0
p9(a98, X83, a86)	p9(a98, a38, a86)	0
p6(a26, X311, X710, X710)	p6(a26, a1, a76, a76)	0
p6(a26, X35, X75, X85)	p6(a26, a12, a72, a72)	0
p3(X35, X75)	p3(a19, a41)	0
p9(X32, X84, a86)	p9(a35, a40, a86)	0
p0(X83, X33)	p0(a0, a80)	0
p9(X42, X84, a86)	p9(a98, a82, a86)	0
p9(a98, X83, a86)	p9(a98, a24, a86)	0
p3(X312, X712)	p3(a19, a64)	0
p9(X711, X811, a86)	p9(a30, a70, a86)	0
p9(X73, X83, a86)	p9(a19, a11, a86)	0
p9(X30, X82, a86)	p9(a97, a28, a86)	0
p6(a26, X313, X713, X813)	p6(a26, a30, a0, a86)	0
p9(X32, X83, a86)	p9(a47, a51, a86)	0
p6(a26, X311, X711, X811)	p6(a26, a16, a51, a51)	0
p9(a21, X810, a86)	p9(a21, a18, a86)	0
p9(X32, X83, a86)	p9(a36, a11, a86)	0
p3(X311, X711)	p3(a11, a0)	0
p6(a26, X35, X75, X85)	p6(a26, a16, a70, a86)	0
p6(a26, X311, X711, X811)	p6(a26, a23, a71, a71)	0
p9(a81, X811, a86)	p9(a81, a18, a86)	0
p9(a11, X84, a86)	p9(a11, a24, a86)	0
p6(X012, X612, a16, X012)	p6(a30, a2, a16, a30)	0
p9(X75, X85, a86)	p9(a33, a96, a86)	0
p6(a26, X312, X712, X812)	p6(a26, a0, a5, a5)	0
p6(a74, a71, a50, X00)	p6(a74, a71, a50, a10)	0
p9(X37, X88, a86)	p9(a30, a52, a86)	0
p9(X310, X812, a86)	p9(a13, a52, a86)	0
p3(X313, X713)	p3(a64, a22)	0
p6(a26, X312, X712, X812)	p6(a26, a16, a0, a0)	0
p9(a35, X86, a86)	p9(a35, a10, a86)	0
p5(a63)	p5(X5) :- p4(X7), p8(X5, X7), p9(X7, X7, X7)	0
p9(a53, X84, a86)	p9(a53, a17, a86)	0
p9(a57, X89, a86)	p9(a57, a63, a86)	0
p9(a34, X84, a86)	p9(a34, a64, a86)	0
p9(a47, X88, a86)	p9(a47, a82, a86)	0
p9(X36, X87, a86)	p9(a85, a17, a86)	0
p3(X311, X711)	p3(a68, a38)	0
p9(a30, X86, a86)	p9(a30, a44, a86)	0
p9(X32, X83, a86)	p9(a30, a80, a86)	0
p6(a26, X39, X79, X89)	p6(a26, a10, a63, a63)	0
p3(X39, X79)	p3(a19, a97)	0
p9(X38, X89, a86)	p9(a35, a51, a86)	0
p6(a26, X32, X71, X71)	p6(a26, a11, a0, a0)	0
p6(X05, X65, a16, X05)	p6(a10, a2, a16, a10)	0
p0(X812, X312)	p0(a15, a21)	0
p9(X38, X89, a86)	p9(a13, a96, a86)	0
p9(X45, X812, a86)	p9(a47, a70, a86)	0
p3(X33, X73)	p3(a68, a62)	0
p6(a26, X312, X712, X812)	p6(a26, a64, a90, a86)	0
p8(a1, a17)	p8(X0, X6) :- p6(a74, a71, a50, X0), p6(X0, X6, a16, X0), p9(X0, X0, X5)	0
p9(a61, X810, a86)	p9(a61, a17, a86)	0
p3(X312, X712)	p3(a41, a15)	0
p9(X35, X86, a86)	p9(a10, a80, a86)	0
p3(X34, X32)	p3(a0, a11)	0
p9(X311, X812, a86)	p9(a17, a28, a86)	0
p9(X74, X84, a86)	p9(a74, a28, a86)	0
p6(a26, X30, X30, a5)	p6(a26, a40, a40, a5)	0
p9(X310, X811, a86)	p9(a16, a82, a86)	0
p9(a16, X89, a86)	p9(a16, a18, a86)	0
p9(X42, X84, a86)	p9(a13, a11, a86)	0
p9(X34, X85, a86)	p9(a26, a5, a86)	0
p6(a26, X34, X74, X84)	p6(a26, a10, a36, a86)	0
p6(a26, X32, X72, X82)	p6(a26, a78, a61, a86)	0
p3(X313, X713)	p3(a42, a51)	0
p9(a24, X812, a86)	p9(a24, a64, a86)	0
p3(X35, X75)	p3(a23, a35)	0
p9(X42, X84, a86)	p9(a47, a5, a86)	0
p9(X310, X812, a86)	p9(a47, a40, a86)	0
p6(a26, X313, X713, X813)	p6(a26, a74, a79, a20)	0
p0(X813, X313)	p0(a13, a38)	0
p0(X812, X312)	p0(a80, a64)	0
p3(X313, X713)	p3(a68, a48)	0
p9(X40, X82, a86)	p9(a35, a18, a86)	0
p0(a86, a38)	p0(a86, a38)	0
p6(a26, X312, X712, X812)	p6(a26, a24, a11, a86)	0
p8(a95, a96)	p8(X3, X5) :- p6(X3, X9, X2, X2), p6(X3, X4, X2, X5)	0
p6(a26, X35, X75, X85)	p6(a26, a1, a80, a80)	0
p0(X84, X34)	p0(a62, a23)	0
p9(X311, X812, a86)	p9(a35, a0, a86)	0
p6(a26, X30, X70, X80)	p6(a26, a9, a46, a43)	0
p9(a90, X88, a86)	p9(a90, a11, a86)	0
p6(a26, X32, X72, X82)	p6(a26, a74, a64, a64)	0
p6(a26, X311, X711, X811)	p6(a26, a78, a24, a24)	0
p9(X32, X84, a86)	p9(a36, a98, a86)	0
p9(a42, X810, a86)	p9(a42, a80, a86)	0
p3(X34, X74)	p3(a0, a98)	0
p3(X313, X713)	p3(a43, a38)	0
p9(X710, X810, a86)	p9(a84, a51, a86)	0
p9(X311, X812, a86)	p9(a81, a10, a86)	0
p0(X85, X35)	p0(a59, a68)	0
p3(X35, X75)	p3(a80, a15)	0
p6(a26, X311, X711, X811)	p6(a26, a62, a52, a52)	0
p3(X33, X73)	p3(a0, a64)	0
p9(X710, X810, a86)	p9(a84, a31, a86)	0
p0(X812, X312)	p0(a0, a19)	0
p0(X812, X312)	p0(a95, a24)	0
p9(X712, X812, a86)	p9(a27, a51, a86)	0
p0(X813, X313)	p0(a43, a74)	0
p0(X80, X30)	p0(a5, a66)	0
p6(a26, X313, X713, X813)	p6(a26, a78, a24, a24)	0
p9(X711, X811, a86)	p9(a3, a44, a86)	0
p9(a0, X810, a86)	p9(a0, a24, a86)	0
p6(a26, X312, X712, X812)	p6(a26, a23, a2, a2)	0
p9(X713, X813, a86)	p9(a53, a10, a86)	0
p9(a79, a20, X8)	p9(X7, X8, X8) :- p2(X3), p6(a26, X3, X7, X8), p0(X8, X3), p3(X3, X7)	0
p6(a26, X312, X712, X812)	p6(a26, a24, a97, a86)	0
p9(X74, X84, a86)	p9(a0, a38, a86)	0
p0(X810, X310)	p0(a52, a12)	0
p6(a26, X312, X37, X37)	p6(a26, a80, a80, a80)	0
p9(a26, X89, a86)	p9(a26, a18, a86)	0
p3(X37, X77)	p3(a19, a5)	0
p0(X89, X39)	p0(a66, a12)	0
p9(a21, X89, a86)	p9(a21, a44, a86)	0
p6(a26, X313, X713, X813)	p6(a26, a16, a68, a86)	0
p9(X713, X813, a86)	p9(a84, a44, a86)	0
p9(X310, X811, a86)	p9(a0, a13, a86)	0
p6(a26, X313, X713, X813)	p6(a26, a34, a90, a86)	0
p3(X35, X75)	p3(a38, a82)	0
p6(a26, X33, X73, X83)	p6(a26, a53, a11, a11)	0
p3(X310, X710)	p3(a41, a10)	0
p3(X35, X75)	p3(a23, a29)	0
p9(X1, X81, a86)	p9(a17, a16, a86)	0
p0(a5, X30)	p0(a5, a2)	0
p0(X810, X310)	p0(a11, a42)	0
p3(X313, X713)	p3(a29, a72)	0
p9(X310, X812, a86)	p9(a61, a2, a86)	0
p3(X310, X36)	p3(a0, a89)	0
p9(X32, X83, a86)	p9(a70, a17, a86)	0
p0(X85, X35)	p0(a80, a19)	0
p3(X39, X79)	p3(a68, a96)	0
p9(a21, X82, a86)	p9(a21, a31, a86)	0
p3(X310, X710)	p3(a23, a62)	0
p6(a26, X312, X36, X36)	p6(a26, a21, a30, a30)	0
p6(a26, X310, X710, X810)	p6(a26, a43, a16, a16)	0
p9(a21, X84, a86)	p9(a21, a44, a86)	0
p9(X40, X82, a86)	p9(a0, a63, a86)	0
p9(X1, a98, a86)	p9(a59, X1, X6) :- p6(X1, X6, X6, X5)	0
p3(X33, X73)	p3(a16, a68)	0
p9(X37, X88, a86)	p9(a17, a15, a86)	0
p0(X812, X312)	p0(a33, a21)	0
p3(X33, X73)	p3(a74, a62)	0
p3(X39, X79)	p3(a23, a63)	0
p0(X811, X311)	p0(a74, a21)	0
p3(X39, X79)	p3(a0, a17)	0
p6(a26, X313, X713, X813)	p6(a26, a60, a39, a86)	0
p3(X313, X713)	p3(a78, a45)	0
p9(a20, X86, a86)	p9(a20, a51, a86)	0
p6(a26, X34, X74, X84)	p6(a26, a19, a64, a64)	0
p3(X313, X713)	p3(a43, a39)	0
p9(X34, X85, a86)	p9(a0, a66, a86)	0
p0(X85, X35)	p0(a66, a10)	0
p3(X313, X713)	p3(a10, a82)	0
p9(X710, X810, a86)	p9(a28, a53, a86)	0
p6(a26, X35, X75, X85)	p6(a26, a41, a3, a3)	0
p0(X812, X312)	p0(a82, a53)	0
p9(a17, X88, a86)	p9(a17, a16, a86)	0
p8(a35, a13)	p8(X3, X5) :- p6(X3, X9, X2, X2), p6(X3, X4, X2, X5)	0
p3(X311, X711)	p3(a74, a17)	0
p8(a10, a18)	p8(X3, X5) :- p6(X3, X9, X2, X2), p6(X3, X4, X2, X5)	0
p9(a11, X84, a86)	p9(a11, a96, a86)	0
p9(X75, X85, a86)	p9(a1, a53, a86)	0
p8(a52, a70)	p8(X3, X5) :- p6(X3, X9, X2, X2), p6(X3, X4, X2, X5)	0
p9(X37, X88, a86)	p9(a0, a82, a86)	0
p0(X811, X311)	p0(a21, a19)	0
p9(X311, X812, a86)	p9(a39, a11, a86)	0
p8(a3, a16)	p8(X3, X5) :- p6(X3, X9, X2, X2), p6(X3, X4, X2, X5)	0
p9(a10, X86, a86)	p9(a10, a31, a86)	0
p9(X712, X812, a86)	p9(a35, a18, a86)	0
p9(X40, X82, a86)	p9(a82, a2, a86)	0
p6(X313, X913, X213, X213)	p6(a71, X913, a25, a25)	0
p9(X33, X84, a86)	p9(a1, a17, a86)	0
p9(a11, X812, a86)	p9(a11, a80, a86)	0
p0(X811, X311)	p0(a18, a29)	0
p9(X38, X89, a86)	p9(a82, a51, a86)	0
p6(a26, X311, X711, X811)	p6(a26, a62, a44, a44)	0
p9(X33, X84, a86)	p9(a82, a98, a86)	0
p0(X85, X35)	p0(a38, a16)	0
p9(X713, X813, a86)	p9(a66, a80, a86)	0
p6(a26, X313, X713, X813)	p6(a26, a24, X311, a86)	0
p0(X810, X310)	p0(a13, a78)	0
p6(a26, X38, X78, X88)	p6(a26, a34, X36, a86)	0
p0(X811, X311)	p0(a63, a19)	0
p9(X45, X812, a86)	p9(a36, a13, a86)	0
p9(a70, X81, a86)	p9(a70, a98, a86)	0
p9(a82, X88, a86)	p9(a82, a16, a86)	0
p6(a26, X311, X711, X811)	p6(a26, a19, a31, a31)	0
p3(X35, X75)	p3(a34, a63)	0
p9(X37, X88, a86)	p9(a13, a44, a86)	0
p0(X812, X312)	p0(a11, a35)	0
p9(X310, X812, a86)	p9(a17, a13, a86)	0
p0(X813, X313)	p0(a0, a80)	0
p6(a26, X312, X712, X812)	p6(a26, a23, a76, a86)	0
p9(X40, X82, a86)	p9(a19, a28, a86)	0
p9(X711, X811, a86)	p9(a14, a63, a86)	0
p9(X710, X810, a86)	p9(a32, a82, a86)	0
p9(X32, X84, a86)	p9(a82, a98, a86)	0
p9(X35, X86, a86)	p9(a17, a17, a86)	0
p6(a26, X313, X713, X813)	p6(a26, a68, a28, a86)	0
p3(X34, X74)	p3(a53, a70)	0
p6(a26, X312, X34, X34)	p6(a26, a0, a43, a43)	0
p9(X32, X83, a86)	p9(a76, a16, a86)	0
p9(X30, X82, a86)	p9(a21, a53, a86)	0
p9(X713, X813, a86)	p9(a34, a63, a86)	0
p9(X38, X89, a86)	p9(a39, a64, a86)	0
p8(X0, a53)	p8(X3, X5) :- p6(X3, X9, X2, X2), p6(X3, X4, X2, X5)	0
p3(X32, a0)	p3(a60, a0)	0
p9(X37, X88, a86)	p9(a35, a96, a86)	0
p3(X311, X711)	p3(a43, a57)	0
p9(a7, X84, a86)	p9(a7, a64, a86)	0
p9(X33, X84, a86)	p9(a85, a38, a86)	0
p9(X35, X86, a86)	p9(a90, a17, a86)	0
p9(X311, X812, a86)	p9(a1, a18, a86)	0
p0(X85, X35)	p0(a51, a21)	0
p3(X312, X712)	p3(a42, a28)	0
p6(a26, X312, X712, X812)	p6(a26, a41, a24, a24)	0
p3(X312, X712)	p3(a62, a66)	0
p6(a26, X313, X713, X813)	p6(a26, a19, a31, a31)	0
p6(a26, X313, X713, X813)	p6(a26, a1, a1, a1)	0
p9(a33, X812, a86)	p9(a33, a17, a86)	0
p9(a30, X81, a86)	p9(a30, a51, a86)	0
p9(a90, X810, a86)	p9(a90, a11, a86)	0
p0(X812, X312)	p0(a38, a60)	0
p3(X312, X712)	p3(a19, a53)	0
p9(a13, X83, a86)	p9(a13, a28, a86)	0
p8(a83, a10)	p8(X3, X5) :- p6(X3, X9, X2, X2), p6(X3, X4, X2, X5)	0
p9(X32, X83, a86)	p9(a16, a24, a86)	0
p3(X313, X713)	p3(a35, a15)	0
p9(X32, X84, a86)	p9(a85, a38, a86)	0
p6(a26, X33, X73, X83)	p6(a26, a10, a16, a16)	0
p9(a10, X84, a86)	p9(a10, a44, a86)	0
p9(X75, X85, a86)	p9(a18, a16, a86)	0
p9(X32, X83, a86)	p9(a21, a44, a86)	0
p6(a26, X35, X75, X85)	p6(a26, a62, X33, a86)	0
p6(a26, X312, X712, X812)	p6(a26, a2, a11, a11)	0
p7(a99, a15)	p7(X6, X9) :- p9(X9, a20, X6)	0
p3(X35, X75)	p3(a74, a39)	0
p0(X0, a80)	p0(X7, X7) :- p3(X1, X7), p7(X7, a79)	0
p9(X711, X811, a86)	p9(a83, a2, a86)	0
p6(a26, X34, X74, X84)	p6(a26, a21, a82, a86)	0
p9(X34, X85, a86)	p9(a13, a53, a86)	0
p5(a63)	p5(X6) :- p9(X6, X6, X6), p4(X6)	0
p6(a26, X34, X74, X84)	p6(a26, a41, a96, a96)	0
p3(X34, X74)	p3(a10, a0)	0
p6(a26, X39, X79, X89)	p6(a26, a44, a12, a12)	0
p9(X75, X85, a86)	p9(a32, a96, a86)	0
p0(X813, X313)	p0(a86, a47)	0
p3(X312, X712)	p3(a2, a35)	0
p3(X32, X72)	p3(a43, a28)	0
p9(a30, X82, a86)	p9(a30, a18, a86)	0
p8(a74, a60)	p8(X0, X6) :- p6(a74, a71, a50, X0), p6(X0, X6, a16, X0), p9(X0, X0, X5)	0
p3(X313, X713)	p3(a11, a10)	0
p0(X812, X312)	p0(a18, a12)	0
p9(a30, X86, a86)	p9(a30, a53, a86)	0
p6(a26, X312, X712, X812)	p6(a26, a0, a10, a86)	0
p9(X311, X812, a86)	p9(a26, a15, a86)	0
p3(X33, X73)	p3(a10, a18)	0
p0(X812, X312)	p0(a98, a0)	0
p0(a86, X39)	p0(a86, a60)	0
p0(X810, X310)	p0(a86, a47)	0
p9(X39, X810, a86)	p9(a97, a63, a86)	0
p9(X30, X82, a86)	p9(a19, a44, a86)	0
p9(X42, X84, a86)	p9(a57, a13, a86)	0
p8(a52, a21)	p8(X3, X5) :- p6(X3, X9, X2, X2), p6(X3, X4, X2, X5)	0
p9(X311, X812, a86)	p9(a81, a44, a86)	0
p9(X34, X85, a86)	p9(a1, a66, a86)	0
p9(X35, X86, a86)	p9(a81, a98, a86)	0
p6(a26, X33, X73, X83)	p6(a26, a80, a53, a53)	0
p0(X82, X32)	p0(a86, a19)	0
p9(X311, X812, a86)	p9(a81, a17, a86)	0
p9(a39, X810, a86)	p9(a39, a44, a86)	0
p9(X311, X812, a86)	p9(a38, a63, a86)	0
p3(X34, X74)	p3(a2, a63)	0
p9(X73, X83, a86)	p9(a0, a82, a86)	0
p9(a25, X812, a86)	p9(a25, a16, a86)	0
p3(X312, X712)	p3(a21, a51)	0
p9(X311, X812, a86)	p9(a70, a13, a86)	0
p9(X310, X812, a86)	p9(a16, a63, a86)	0
p0(X813, X313)	p0(a70, a44)	0
p3(X32, X40)	p3(a0, a89)	0
p9(a38, X82, a86)	p9(a38, a18, a86)	0
p9(a36, X812, a86)	p9(a36, a28, a86)	0
p6(a26, X310, X710, X810)	p6(a26, a38, a41, a41)	0
p3(X34, X74)	p3(a24, a40)	0
p0(X811, X311)	p0(a13, a12)	0
p9(X30, X82, a86)	p9(a47, a18, a86)	0
p8(a3, X0)	p8(X3, X5) :- p6(X3, X9, X2, X2), p6(X3, X4, X2, X5)	0
p3(X312, X712)	p3(a18, a41)	0
p9(X710, X810, a86)	p9(a84, a63, a86)	0
p3(X312, X712)	p3(a23, a18)	0
p6(a26, X35, X75, X85)	p6(a26, a80, a11, a11)	0
p8(a52, a5)	p8(X3, X5) :- p6(X3, X9, X2, X2), p6(X3, X4, X2, X5)	0
p6(a26, X34, X41, a86)	p6(a26, a19, a84, a86)	0
p9(X37, X88, a86)	p9(a86, a98, a86)	0
p3(X39, X79)	p3(a29, a97)	0
p9(X74, X84, a86)	p9(a0, a31, a86)	0
p8(a38, a1)	p8(X0, X6) :- p6(a74, a71, a50, X0), p6(X0, X6, a16, X0), p9(X0, X0, X5)	0
p0(X85, X35)	p0(a52, a10)	0
p9(X713, X813, a86)	p9(a38, a0, a86)	0
p0(X83, X33)	p0(a1, a19)	0
p9(X40, X82, a86)	p9(a19, a24, a86)	0
p3(X312, X38)	p3(a0, a16)	0
p6(a26, X32, X72, X82)	p6(a26, a38, a61, a86)	0
p9(X712, X812, a86)	p9(a30, a5, a86)	0
p0(X813, X313)	p0(a3, a78)	0
p6(a26, X312, X712, X812)	p6(a26, a95, a45, a86)	0
p9(X310, X812, a86)	p9(a21, a28, a86)	0
p9(X311, X812, a86)	p9(a35, a44, a86)	0
p9(X33, X84, a86)	p9(a61, a38, a86)	0
p9(X32, X83, a86)	p9(a39, a18, a86)	0
p9(a35, X811, a86)	p9(a35, a53, a86)	0
p6(a26, X35, X75, X85)	p6(a26, a12, a88, a88)	0
p9(a18, X86, a86)	p9(a18, a15, a86)	0
p0(X812, X312)	p0(a92, a16)	0
p6(a26, X313, X713, X813)	p6(a26, a64, X37, X37)	0
p6(a26, X33, X73, X83)	p6(a26, a41, a38, a38)	0
p0(X82, X32)	p0(a36, a50)	0
p8(a24, a98)	p8(X3, X5) :- p6(X3, X9, X2, X2), p6(X3, X4, X2, X5)	0
p0(X813, X313)	p0(a68, a74)	0
p9(X310, X812, a86)	p9(a98, a98, a86)	0
p9(X37, X88, a86)	p9(a10, a82, a86)	0
p0(X813, X313)	p0(a26, a64)	0
p6(a26, X312, X37, X37)	p6(a26, a38, a25, a25)	0
p9(a24, X812, a86)	p9(a24, a2, a86)	0
p6(a26, X312, X712, X812)	p6(a26, a44, X310, a86)	0
p0(X84, X34)	p0(a96, a44)	0
p9(X42, X84, a86)	p9(a47, a63, a86)	0
p9(X36, X87, a86)	p9(a42, a80, a86)	0
p9(a30, X86, a86)	p9(a30, a13, a86)	0
p0(X83, X33)	p0(a42, a23)	0
p6(a10, X911, a57, a57)	p6(a10, X911, a57, a57)	0
p0(a86, X39)	p0(a86, a82)	0
p9(X49, X811, a86)	p9(a98, a31, a86)	0
p3(X34, X32)	p3(a0, a43)	0
p6(X012, X612, a16, X012)	p6(a30, X711, a16, a30)	0
p6(a26, X33, X72, X72)	p6(a26, a51, a51, a51)	0
p9(X32, X84, a86)	p9(a61, a38, a86)	0
p3(a38, X0)	p3(X4, X4) :- p4(X4)	0
p9(X32, X84, a86)	p9(a82, a0, a86)	0
p3(X311, X711)	p3(a78, a40)	0
p9(a17, X810, a86)	p9(a17, a28, a86)	0
p9(a19, X82, a86)	p9(a19, a5, a86)	0
p6(a26, X313, X713, X813)	p6(a26, a64, a59, a86)	0
p3(X34, X74)	p3(a12, a18)	0
p9(X38, X89, a86)	p9(a97, a15, a86)	0
p3(X35, X75)	p3(a21, a5)	0
p9(a95, X812, a86)	p9(a95, a15, a86)	0
p9(X37, X88, a86)	p9(a36, a16, a86)	0
p7(a57, a79)	p7(X6, X9) :- p9(X9, a20, X6)	0
p3(X313, X713)	p3(a62, a1)	0
p0(X86, X36)	p0(a11, a2)	0
p9(a81, X810, a86)	p9(a81, a98, a86)	0
p9(X42, X84, a86)	p9(a13, a51, a86)	0
p9(a81, X82, a86)	p9(a81, a64, a86)	0
p6(a26, X310, X710, X810)	p6(a26, a64, a41, a41)	0
p6(a26, X311, X710, X710)	p6(a26, a0, a16, a16)	0
p9(X713, X813, a86)	p9(a0, a64, a86)	0
p6(a26, X35, X75, X85)	p6(a26, a1, a82, a86)	0
p9(a20, X82, a86)	p9(a20, a13, a86)	0
p9(a1, X89, a86)	p9(a1, a5, a86)	0
p0(X812, X312)	p0(a92, a62)	0
p3(X35, X75)	p3(a34, a62)	0
p9(X310, X812, a86)	p9(a16, a10, a86)	0
p6(a26, X34, X74, X84)	p6(a26, a12, a12, a12)	0
p9(a30, X89, a86)	p9(a30, a66, a86)	0
p0(X85, X35)	p0(a43, a53)	0
p8(a25, a2)	p8(X0, X6) :- p6(a74, a71, a50, X0), p6(X0, X6, a16, X0), p9(X0, X0, X5)	0
p7(a58, a79)	p7(X6, X9) :- p9(X9, a20, X6)	0
p6(a26, X312, X712, X812)	p6(a26, a16, a80, a80)	0
